#;LINEARobjectID;LCtype  ;  P;A;mmed;stdev;rms;Lchi2pdf;nObs;skew;kurt;LR;CUF;t2;t3
;13917101;1;0.549683;0.7;15.31;0.21;0.21;2.117;178;-0.77;-0.04;1.662;1;0;0
;13923029;5;0.268247;0.47;16.32;0.15;0.19;0.782;224;0.55;-0.82;0.575;1;0;0
;13929802;1;0.496776;0.87;16.86;0.29;0.34;1.135;160;-0.34;-0.65;0.917;1;0;0
;13935490;5;0.227191;0.78;16.55;0.25;0.29;0.939;213;1.05;-0.04;0.643;1;0;0
;13935727;5;0.278447;0.37;16.07;0.12;0.14;0.804;211;0.57;-0.71;0.533;1;0;0
;13940653;5;0.40666;0.76;15;0.26;0.3;2.078;193;1.09;0.02;1.851;1;0;0
;13945144;1;0.582668;0.82;16.4;0.26;0.31;1.52;227;-0.68;-0.41;1.134;1;0;0
;13950339;1;0.516431;0.87;16.06;0.28;0.33;1.727;245;-0.74;-0.56;1.42;1;0;0
;13952612;1;0.509947;0.68;14.85;0.23;0.27;2.552;242;-0.93;-0.11;2.129;1;0;0
;13954094;4;0.815762;0.5;15.97;0.15;0.11;0.842;191;2.08;4.29;0.364;2;5;0
;13957426;1;0.521502;0.8;15.5;0.26;0.3;2.22;240;-0.74;-0.22;1.711;1;0;0
;13957470;1;0.587324;0.7;16.74;0.22;0.23;0.867;223;-0.49;-0.51;0.629;1;0;0
;13961669;5;0.336387;0.39;14.26;0.13;0.17;2.202;239;0.25;-0.65;1.988;1;0;0
;13966734;6;0.051549;0.59;16.9;0.18;0.15;0.48;216;0.44;2.18;0.059;1;0;0
;13968909;1;0.558765;0.67;16.16;0.2;0.19;1.422;225;-0.88;0.15;0.923;1;0;0
;13970087;5;0.266986;0.37;14.81;0.12;0.16;1.669;236;0.53;-0.9;1.45;1;0;0
;13970971;1;0.624582;0.73;15.23;0.24;0.28;2.234;199;-0.57;-0.89;2.026;1;0;0
;13977155;1;0.621699;0.53;15.98;0.17;0.21;1.187;220;-0.25;-0.87;0.875;1;0;0
;13984143;1;0.647352;0.33;15.73;0.11;0.14;0.907;235;0;-1.15;0.72;1;0;0
;13990436;5;0.249791;0.76;15.99;0.26;0.31;1.505;233;0.76;-0.67;1.32;1;0;0
;13990545;0;1503.710938;0.63;16.94;0.21;0.21;0.581;165;0.96;1.54;0.284;1;0;0
;13996539;2;0.270943;0.41;14.16;0.16;0.2;2.487;165;0.54;0.15;2.332;1;0;0
;14020352;5;0.338549;0.6;15.92;0.19;0.21;1.162;162;0.52;-0.66;0.948;1;0;0
;14023650;1;0.602928;0.6;15.9;0.21;0.28;1.373;195;0.03;-1.2;1.146;1;0;0
;14025578;1;0.514598;0.99;16.57;0.31;0.29;1.431;219;-0.69;-0.24;1.017;1;0;0
;14026600;5;0.286256;0.71;15.19;0.24;0.28;1.779;111;0.92;-0.43;1.565;1;0;0
;14034653;1;0.590286;0.76;16.16;0.25;0.31;1.241;166;0.15;-0.94;1.009;1;0;0
;14049818;5;0.316812;0.44;16.34;0.15;0.19;0.844;189;0.4;-0.86;0.65;1;0;0
;14052247;1;0.521181;0.83;16.24;0.26;0.32;1.766;228;-0.42;-0.74;1.327;1;0;0
;14052249;6;0.052961;0.49;16.53;0.16;0.2;0.885;226;-0.3;-0.76;0.688;1;0;0
;14055159;2;0.271497;0.41;16.68;0.14;0.16;0.493;229;0.03;-0.51;0.351;1;0;0
;14069478;5;0.356066;0.47;15.86;0.16;0.22;1.183;136;0.79;-0.76;0.979;1;0;0
;14076193;1;0.547681;0.84;16.04;0.3;0.41;2.008;187;-0.46;-1.23;1.783;1;0;0
;14076319;1;0.516377;0.62;14.78;0.19;0.18;2.575;186;-0.8;-0.14;2.136;1;0;0
;14078886;1;0.47711;0.81;16.34;0.26;0.3;1.39;197;-0.07;-0.86;1.068;1;0;0
;14080799;4;1.273207;0.56;16.72;0.21;0.13;0.577;203;1.71;7.97;-0.017;1;0;0
;14083195;2;0.263938;0.31;15.29;0.1;0.13;1.276;53;-0.02;-1.13;1.048;1;0;0
;14085213;1;0.589028;0.65;14.72;0.24;0.27;2.721;204;-0.41;-0.37;2.262;1;0;0
;14089317;4;0.988069;0.4;15.11;0.12;0.06;1.35;191;2.78;7.54;0.619;2;5;0
;14091981;5;0.294481;0.5;14.85;0.16;0.18;1.994;108;0.83;-0.46;1.806;1;0;0
;14093031;0;0.665305;0.36;14.42;0.15;0.22;2.399;218;-0.25;-1.69;2.352;1;0;0
;14094032;5;0.310349;0.63;16.35;0.21;0.21;1.017;207;0.9;0.04;0.729;1;0;0
;14096577;1;0.642946;0.82;15.06;0.28;0.4;2.51;194;-0.25;-1.37;2.314;1;0;0
;14099240;1;0.608404;0.69;16.55;0.21;0.22;1.132;82;-0.85;-0.07;0.75;2;0;0
;14104735;1;0.616867;0.4;15.2;0.14;0.17;1.708;204;-0.28;-1.24;1.538;1;0;0
;14106075;5;0.377112;0.47;14.04;0.14;0.1;2.33;173;1.53;1.93;1.862;1;0;0
;14107876;1;0.499368;1.11;15.94;0.38;0.53;2.325;160;-0.34;-1.35;2.124;1;0;0
;14114435;2;0.334701;0.34;15.49;0.13;0.15;1.323;125;1.65;6.92;1.081;1;0;0
;14115268;2;0.341623;0.61;14.79;0.21;0.28;2.369;202;0.02;-1.39;2.196;2;0;0
;14118729;5;0.246706;0.44;15.57;0.15;0.2;1.304;104;0.53;-0.84;1.117;1;0;0
;14122241;5;0.310208;0.51;15.56;0.16;0.17;1.385;160;1.02;-0.04;1.154;1;0;0
;14123829;9;1.242407;0.62;15.88;0.2;0.25;1.627;214;-0.56;-0.42;1.371;2;1;0
;14133488;1;0.610635;0.93;16.16;0.3;0.34;1.972;176;-0.96;-0.39;1.7;1;0;0
;14133630;1;0.726292;0.42;15.18;0.14;0.19;1.788;180;-0.15;-1.35;1.643;1;0;0
;14134410;5;0.36303;0.43;15.69;0.15;0.19;1.42;194;0.25;-1.21;1.172;1;0;0
;14140470;1;0.626001;0.6;16.65;0.18;0.2;0.882;225;-0.12;-0.35;0.538;1;0;0
;14142720;1;0.649922;0.7;16.94;0.2;0.23;0.803;223;-0.38;-0.41;0.436;2;0;0
;14144390;5;0.252987;0.46;14.33;0.16;0.19;2.343;218;0.76;-0.76;2.163;1;0;0
;14144427;5;0.299661;0.59;15.95;0.18;0.16;1.172;204;1.4;1.03;0.845;2;4;0
;14148882;2;0.4167;0.36;15.24;0.14;0.19;1.607;233;-0.02;-1.57;1.527;1;0;0
;14149087;1;0.620443;0.47;15.82;0.15;0.19;1.4;239;-0.19;-1.1;1.129;1;0;0
;14149757;5;0.288067;0.52;16.37;0.16;0.17;0.789;233;1.08;0.72;0.534;1;0;0
;14153847;5;0.25747;0.83;16.58;0.25;0.23;0.856;226;1.72;2.8;0.493;1;0;0
;14153889;2;0.295133;0.5;14.49;0.18;0.24;2.327;228;0.2;-0.7;2.182;1;0;0
;14155304;1;0.590447;0.89;14.4;0.27;0.3;3.052;208;-0.81;-0.36;2.654;1;0;0
;14155360;1;0.552034;0.56;15.25;0.19;0.27;2.058;191;-0.43;-1.13;1.874;1;0;0
;14155972;2;0.295149;0.34;15.25;0.11;0.1;1.403;45;-0.7;-0.41;1.226;2;0;0
;14159693;5;0.255003;0.53;14.21;0.17;0.19;2.373;204;0.9;-0.3;2.155;1;0;0
;14160184;1;0.519129;0.95;16.87;0.29;0.29;1.415;198;-0.75;-0.35;1.001;1;0;0
;14160259;2;0.274784;0.43;15.25;0.15;0.19;1.761;201;-0.27;-1.31;1.609;1;0;0
;14160995;1;0.575593;0.69;15.7;0.22;0.28;1.845;201;-0.78;-0.57;1.5;1;0;0
;14164902;5;0.359113;0.66;14.08;0.21;0.23;2.707;175;0.73;-0.54;2.511;1;0;0
;14167663;2;0.274592;0.31;15.51;0.11;0.15;1.17;189;0.27;-0.94;1.004;1;0;0
;14175387;1;0.517565;0.89;16.41;0.3;0.37;1.725;213;-0.56;-0.95;1.482;1;0;0
;14178112;1;0.55616;0.73;15.39;0.23;0.28;2.268;250;-0.74;-0.53;1.923;1;0;0
;14183370;5;1.953262;0.78;14.71;0.21;0.14;2.084;239;2.13;3.78;1.492;2;4;0
;14184302;2;0.362128;0.53;16.25;0.19;0.26;1.125;172;0.08;-1.2;0.9;1;0;0
;14189477;5;0.303582;0.4;16.5;0.13;0.15;0.563;216;0.42;0.55;0.364;1;0;0
;14193913;1;0.56507;0.67;14.56;0.35;0.28;2.613;224;4;30.08;2.288;2;0;0
;14194241;1;0.604472;0.73;15.8;0.25;0.34;2.034;245;-0.55;-0.98;1.759;1;0;0
;14197910;1;0.532198;0.86;16.75;0.27;0.28;1.369;222;-0.92;-0.22;1.064;1;0;0
;14201780;1;0.641544;0.88;16.57;0.29;0.4;1.467;230;-0.01;-1.29;1.187;1;0;0
;14204680;4;0.638238;0.57;15.51;0.17;0.12;1.305;192;2.3;4.36;0.661;1;0;0
;14205372;4;0.67403;0.47;15.94;0.15;0.12;0.846;179;2.07;3.82;0.363;1;0;0
;14211532;1;0.49689;0.69;16.77;0.22;0.25;0.956;186;-0.23;-0.49;0.682;1;0;0
;14215705;1;0.701158;0.81;14.71;0.27;0.34;2.902;172;-0.95;-0.51;2.662;1;0;0
;14219893;1;0.590621;0.62;16.64;0.2;0.25;0.869;191;-0.13;-0.95;0.653;1;0;0
;14225011;1;0.61038;0.63;15.74;0.19;0.21;1.602;167;-0.55;-0.47;1.276;1;0;0
;14229885;1;0.600107;0.91;15.18;0.29;0.34;2.512;260;-0.44;-1.07;2.229;1;0;0
;14233422;1;0.472203;0.9;16.29;0.27;0.24;1.84;191;-1.19;0.62;1.254;1;0;0
;14236732;2;0.432452;0.34;14.65;0.11;0.15;1.895;219;0.26;-1.19;1.748;2;0;0
;14236777;1;0.5353;1.08;16.42;0.35;0.39;1.87;185;-0.62;-0.39;1.591;1;0;0
;14237419;1;0.581498;0.52;15.6;0.16;0.19;1.741;219;-0.67;0.09;1.275;1;0;0
;14239170;5;0.250814;0.67;15.91;0.22;0.24;1.421;209;0.88;-0.54;1.205;1;0;0
;14240885;1;0.564399;0.89;16.07;0.28;0.32;2.095;233;-0.95;-0.17;1.606;1;0;0
;14241913;5;0.291193;0.33;16.31;0.1;0.12;0.508;126;0.3;-0.75;0.208;2;0;0
;14243082;1;0.614269;0.56;16.75;0.18;0.22;0.809;212;-0.23;-0.58;0.57;1;0;0
;14249062;1;0.538288;0.58;16.16;0.19;0.21;1.335;156;-0.8;0.12;1.019;1;0;0
;14252130;5;0.295983;0.58;16.1;0.22;0.22;1.187;196;2.12;9.18;0.954;1;0;0
;14255146;5;0.28072;0.49;16.75;0.16;0.17;0.548;166;0.79;0.22;0.255;1;0;0
;14257637;1;0.490793;0.65;16.25;0.24;0.2;1.584;210;0.67;4.74;1.222;1;0;0
;14271920;5;0.301342;0.56;15.4;0.16;0.13;1.302;149;1.6;1.84;0.876;2;4;0
;14272108;1;0.64332;0.79;16.53;0.25;0.26;1.562;174;-0.86;-0.35;1.118;1;0;0
;14274013;2;0.349003;0.57;16.2;0.22;0.23;1.066;223;2.03;9.74;0.834;1;0;0
;14279792;1;0.637331;0.79;16.65;0.26;0.31;1.233;216;-0.4;-0.64;0.917;1;0;0
;14280270;5;0.292588;0.5;14.17;0.16;0.19;2.223;107;0.91;0.19;1.966;2;0;0
;14288315;5;0.300079;0.46;15.23;0.16;0.21;1.663;158;0.39;-1.2;1.493;1;0;0
;14291147;5;0.304935;0.4;15.24;0.13;0.19;1.53;238;0.52;-0.93;1.3;1;0;0
;14298385;5;0.365105;0.55;16.2;0.18;0.14;0.833;202;1.76;3.46;0.481;2;4;0
;14299756;1;0.530145;0.85;16.51;0.26;0.26;1.481;225;-0.57;0.44;0.783;1;0;0
;14303456;1;0.54604;0.79;16.06;0.29;0.42;1.832;212;-0.15;-1.48;1.66;1;0;0
;14305083;1;0.556389;0.74;15.7;0.24;0.28;1.993;198;-0.87;-0.65;1.613;1;0;0
;14306671;5;0.357286;0.29;14.64;0.1;0.14;1.649;69;0.28;-1.36;1.524;3;2;0
;14310401;1;0.594511;0.75;15.47;0.25;0.29;2.201;220;-0.52;-0.91;1.895;1;0;0
;14315049;1;0.573359;0.66;15.44;0.2;0.25;1.836;169;0.04;-0.93;1.61;1;0;0
;14315997;5;0.221888;0.42;15.92;0.14;0.17;1.044;237;0.52;-0.53;0.821;1;0;0
;14316945;4;1.374783;0.22;14.63;0.11;0.06;1.333;234;3.82;16.09;0.631;2;5;0
;14318376;1;0.633838;0.33;16.29;0.12;0.14;0.673;236;0;-0.36;0.468;2;0;0
;14319075;5;0.319536;0.64;15.65;0.19;0.16;1.276;251;2.09;4.39;0.871;1;0;0
;14319448;7;314.130402;2.72;14.25;0.87;1.08;4.415;175;-0.14;-1.12;4.146;1;0;0
;14324051;4;0.711859;0.43;14.7;0.15;0.14;1.824;242;2.44;6.46;1.272;1;0;0
;14328001;5;0.283507;0.46;14.9;0.15;0.17;1.665;225;1.07;0.34;1.425;1;0;0
;14328993;2;0.34051;0.38;15.29;0.13;0.19;1.518;238;-0.14;-1.41;1.361;1;0;0
;14332473;5;0.287205;0.55;15.59;0.2;0.23;1.463;227;1.57;6.58;1.25;1;0;0
;14337546;5;0.45737;0.35;14.46;0.11;0.12;1.754;233;0.89;0;1.548;1;0;0
;14339202;5;0.261538;0.85;16.34;0.26;0.27;1.079;231;1.16;0.68;0.814;1;0;0
;14347432;1;0.557764;0.9;14.03;0.29;0.35;3.05;153;-0.53;-0.99;2.918;1;0;0
;14350834;5;0.305681;0.52;14.71;0.17;0.22;1.976;230;0.63;-0.78;1.805;1;0;0
;14351896;1;0.676891;0.47;15.79;0.16;0.18;1.145;245;0.4;0.19;0.869;1;0;0
;14355066;5;0.299182;0.45;16.57;0.15;0.19;0.71;249;0.12;-0.83;0.522;1;0;0
;14358703;6;0.062205;0.44;16.44;0.16;0.17;0.772;98;-0.25;-0.25;0.497;1;0;0
;14361000;2;0.321248;0.46;16.41;0.16;0.21;0.911;254;0.28;-0.95;0.72;1;0;0
;14361332;1;0.509446;0.78;14.13;0.26;0.31;3.145;235;-0.58;-0.67;2.934;1;0;0
;14363418;1;0.583445;0.57;14.99;0.18;0.23;2.122;136;-0.14;-1.16;1.869;1;0;0
;14372790;2;0.33405;0.35;15.62;0.12;0.17;1.104;235;0.16;-1.33;0.94;1;0;0
;14374443;1;0.659615;0.64;15.18;0.21;0.27;2.048;196;-0.27;-1.16;1.864;1;0;0
;14384380;6;0.063974;0.61;16.78;0.19;0.22;0.67;196;-0.33;-0.63;0.399;1;0;0
;14385018;1;0.576076;0.82;16.29;0.26;0.28;1.448;192;-0.61;-0.44;1.09;1;0;0
;14385053;5;0.347397;0.71;15.27;0.22;0.23;1.705;91;1;0.16;1.503;1;0;0
;14386035;5;0.276914;0.67;14.12;0.22;0.24;2.475;169;0.97;-0.18;2.272;1;0;0
;14391509;5;0.25018;0.46;15.11;0.16;0.21;1.556;202;0.78;-0.68;1.386;1;0;0
;14392530;5;0.297029;0.68;16.17;0.21;0.23;1.006;195;0.82;-0.24;0.727;1;0;0
;14394403;0;-9.9;0.77;16.73;0.24;0.25;0.777;93;-0.08;-0.33;0.507;1;0;0
;14396814;1;0.483143;0.67;15.72;0.21;0.25;1.727;205;-0.87;-0.13;1.278;1;0;0
;14398096;1;0.534218;0.92;16.64;0.28;0.31;1.177;183;-0.61;-0.42;0.863;1;0;0
;14400528;1;0.67906;0.71;15.76;0.29;0.31;1.566;167;2.45;17.29;1.325;1;0;0
;14401783;5;0.382024;0.34;14.93;0.11;0.13;1.447;191;0.35;-1.12;1.279;1;0;0
;14402591;5;0.260566;0.5;15.16;0.16;0.14;1.303;200;1.79;2.41;0.928;1;0;0
;14404377;1;0.849144;0.31;16.14;0.1;0.13;0.573;212;-0.28;-0.91;0.339;2;11;9
;14407874;1;0.572997;0.58;16.14;0.18;0.22;1.046;196;-0.11;-0.76;0.764;1;0;0
;14408755;6;0.070065;0.52;15.27;0.17;0.18;1.536;205;-1.01;2.1;1.27;1;0;0
;14413957;5;0.268264;0.87;14.85;0.29;0.29;2.458;57;0.72;-0.72;2.259;1;0;0
;14418194;1;0.552465;0.88;16.72;0.29;0.37;1.345;213;-0.29;-1.03;1.158;1;0;0
;14420621;5;0.269347;0.44;15.84;0.15;0.18;1.298;195;0.63;-0.83;1.111;1;0;0
;14426666;1;0.554715;1.34;15.99;0.43;0.31;2.147;155;2.46;10.99;1.641;1;0;0
;14428792;5;0.240665;0.66;14.79;0.2;0.24;2.195;145;0.83;-0.33;1.937;1;0;0
;14443369;5;0.283504;0.54;14.15;0.17;0.2;2.508;200;0.57;-0.81;2.331;1;0;0
;14446035;5;0.433993;0.44;15.98;0.16;0.12;0.883;181;2.59;12.89;0.508;2;0;0
;14448701;1;0.638152;0.81;14.38;0.27;0.33;2.957;144;-0.02;-0.08;2.708;1;0;0
;14453359;1;0.467749;1.01;14.98;0.33;0.43;2.704;76;-0.65;-0.83;2.44;1;0;0
;14455191;1;0.520112;0.85;16.68;0.26;0.28;1.23;118;-0.55;-0.48;0.926;2;0;0
;14455402;5;1.520478;0.69;16.13;0.2;0.11;0.958;177;2.16;4.98;0.524;2;0;0
;14455693;2;0.269469;0.29;15.05;0.2;0.11;1.545;196;4.38;22.57;1.12;1;0;0
;14456468;5;0.408481;0.48;14.88;0.15;0.16;1.807;239;0.95;-0.09;1.557;1;0;0
;14458606;1;0.618204;0.34;14.46;0.11;0.13;1.95;200;0.04;-0.98;1.721;1;0;0
;14463599;5;0.302274;0.6;16.44;0.2;0.23;0.949;178;0.85;-0.37;0.744;1;0;0
;14466143;1;0.57499;0.54;14.28;0.17;0.22;2.6;208;-0.57;-0.79;2.332;1;0;0
;14467112;1;0.502434;0.88;15.38;0.27;0.25;2.481;200;-1.05;0.3;2.012;1;0;0
;14468317;2;0.347577;0.44;15.7;0.14;0.15;1.066;100;0.39;-0.46;0.755;3;5;0
;14468802;1;0.519538;0.77;15.91;0.24;0.26;1.823;181;-0.69;-0.56;1.567;1;0;0
;14472057;5;0.252624;0.37;16;0.15;0.16;0.937;176;1.56;3.97;0.703;1;0;0
;14476701;5;0.343844;0.59;16.75;0.2;0.24;0.757;192;0.58;-0.35;0.524;1;0;0
;14479563;5;0.326423;0.4;15.85;0.15;0.19;1.213;162;0.5;-0.94;1.061;1;0;0
;14483937;5;0.317511;0.38;14.32;0.13;0.19;2.246;187;0.51;-1.24;2.034;1;0;0
;14485964;5;0.868086;0.37;15.98;0.12;0.07;0.659;211;2.33;5.97;0.029;2;4;0
;14490804;1;0.622011;0.88;16.63;0.28;0.34;1.536;202;-0.64;-0.78;1.109;1;0;0
;14496217;5;0.278876;0.55;16.31;0.18;0.22;1.086;197;0.44;-0.6;0.894;1;0;0
;14497755;0;-9.9;0.37;14.04;0.11;0.12;2.323;147;0.38;-0.41;2.05;1;0;0
;14497809;1;0.47799;0.94;16.68;0.3;0.34;1.515;212;-0.68;-0.58;1.151;1;0;0
;14500248;2;0.323466;0.34;15.05;0.12;0.17;1.691;206;0.14;-1.36;1.558;1;0;0
;14501038;5;0.274823;0.53;15.45;0.18;0.24;1.631;145;0.51;-0.94;1.498;1;0;0
;14505695;1;0.501626;0.57;14.96;0.21;0.28;2.367;173;-0.14;-1.43;2.191;1;0;0
;14506257;5;0.310465;0.6;15.33;0.21;0.27;1.802;209;0.69;-0.92;1.652;1;0;0
;14511201;2;0.397157;0.45;15.97;0.16;0.23;1.285;209;-0.17;-1.48;1.181;1;0;0
;14514794;5;0.331205;0.36;16.34;0.12;0.16;0.689;200;0.17;-0.43;0.443;1;0;0
;14516222;1;0.671726;0.75;16.53;0.25;0.31;1.311;230;-0.37;-0.89;1.013;1;0;0
;14519015;1;0.562816;0.54;16.87;0.17;0.17;0.749;213;-0.78;0.74;0.161;3;0;0
;14520413;5;0.349866;0.53;15.8;0.18;0.22;1.309;203;0.71;-0.87;1.138;1;0;0
;14520582;1;0.644808;0.68;15.59;0.22;0.28;2.058;184;-0.88;-0.04;1.719;1;0;0
;14523001;5;0.233087;0.5;16.74;0.16;0.2;0.517;196;0.61;-0.19;0.324;1;0;0
;14523103;1;0.646468;0.78;15.06;0.26;0.25;2.623;87;-1.04;-0.26;2.332;1;0;0
;14528876;5;0.329712;0.74;14.25;0.23;0.2;2.472;205;1.31;0.68;2.199;1;0;0
;14530677;1;0.570901;0.64;15.92;0.38;0.25;1.714;178;4.13;24.88;1.411;1;0;0
;14534492;1;0.552107;0.79;16.76;0.24;0.22;1.072;196;-0.31;0.94;0.595;1;0;0
;14538995;5;0.268296;0.55;15.21;0.18;0.23;1.774;213;0.54;-1.01;1.591;1;0;0
;14539006;1;0.660016;0.58;14.98;0.2;0.27;2.209;197;-0.06;-1.4;2.039;1;0;0
;14539636;1;0.605185;0.93;16.38;0.3;0.37;1.532;206;-0.16;-1.15;1.202;1;0;0
;14545485;5;0.292521;0.32;15.14;0.11;0.14;1.432;204;0.74;-0.56;1.195;1;0;0
;14549195;6;0.051458;0.34;15.84;0.11;0.14;1.124;222;-0.69;-0.31;0.772;1;0;0
;14550152;1;0.608625;0.78;15.15;0.25;0.31;2.365;220;-0.34;-1;2.103;1;0;0
;14553146;5;0.264073;0.78;14.92;0.26;0.3;2.24;211;0.91;-0.41;2.019;1;0;0
;14558204;1;0.555498;0.62;15.71;0.2;0.26;1.777;250;-0.31;-1.13;1.55;1;0;0
;14562188;5;0.423269;0.39;14.4;0.12;0.1;1.961;215;1.69;2.2;1.48;2;4;0
;14565845;1;0.608921;0.39;14.9;0.13;0.18;1.886;248;0.28;-1.23;1.734;1;0;0
;14568687;1;0.526757;0.78;16.3;0.25;0.32;1.574;276;-0.29;-0.81;1.165;1;0;0
;14568715;5;0.324931;0.29;15.39;0.1;0.13;1.289;246;0.35;-1.15;1.099;1;0;0
;14574896;1;0.453978;1.05;16.6;0.31;0.33;1.707;195;-0.96;0.12;1.191;1;0;0
;14575869;2;0.295997;0.43;15.38;0.15;0.19;1.587;203;0.04;-1.29;1.398;1;0;0
;14578222;0;-9.9;0.72;16.88;0.23;0.24;0.666;88;-0.07;0.35;0.362;1;0;0
;14590263;4;0.989986;0.47;15.56;0.14;0.08;1.15;191;2.52;5.82;0.213;1;0;0
;14590533;5;0.268762;0.42;16.24;0.14;0.16;0.75;163;0.53;-0.37;0.523;1;0;0
;14593764;5;0.381973;0.43;15.98;0.12;0.09;0.752;190;1.62;2.57;0.226;2;4;0
;14596917;5;0.40257;0.51;16.31;0.19;0.24;0.759;61;0.05;-1.32;0.652;3;3;0
;14604180;5;0.231553;0.35;15.67;0.12;0.14;1.075;152;0.45;-0.74;0.825;1;0;0
;14610988;4;0.518671;0.47;15.89;0.18;0.15;1.059;218;3.36;18.09;0.631;2;5;0
;14615412;1;0.750545;0.31;16.37;0.1;0.13;0.536;215;-0.26;-0.9;0.318;1;0;0
;14617997;1;0.63947;0.63;15.99;0.21;0.25;1.519;127;-0.35;-0.97;1.165;2;0;0
;14618475;1;0.590737;0.65;16.69;0.21;0.22;0.786;131;-0.19;-0.52;0.487;1;0;0
;14619227;2;0.280092;0.56;16.95;0.18;0.19;0.562;183;0.39;-0.05;0.363;2;0;0
;14622972;5;0.305719;0.34;15.98;0.12;0.13;0.796;183;0.95;1.42;0.604;1;0;0
;14628814;1;0.608009;0.93;15.57;0.29;0.14;1.509;172;4.91;34.81;0.959;1;0;0
;14628886;1;0.594375;0.69;15.45;0.22;0.24;2.205;164;-0.66;-0.76;1.94;1;0;0
;14630602;5;0.31593;0.34;15.34;0.1;0.12;1.375;184;0.22;-0.77;1.122;1;0;0
;14635658;1;0.53321;0.74;16.34;0.24;0.28;1.517;186;-0.68;-0.45;1.165;1;0;0
;14639359;4;0.370498;0.65;15.61;0.18;0.08;1.411;186;2.14;3.62;0.739;2;3;0
;14647892;5;0.324203;0.47;14.68;0.16;0.2;2.082;205;0.55;-0.92;1.901;1;0;0
;14649907;1;0.526668;0.61;16.5;0.33;0.24;1.151;145;2.44;9.16;0.747;2;1;0
;14650791;2;0.283085;0.37;14.58;0.13;0.18;2.085;220;-0.09;-1.33;1.93;1;0;0
;14654406;1;0.516758;0.75;14.34;0.24;0.28;2.843;222;-0.28;-0.98;2.439;1;0;0
;14654855;5;0.427841;0.38;15.65;0.11;0.11;0.963;214;0.76;0.16;0.654;1;0;0
;14659554;1;0.604168;0.47;16.23;0.15;0.16;0.866;232;-0.4;-0.28;0.579;1;0;0
;14665097;2;0.304003;0.52;16.47;0.18;0.23;0.883;194;0.23;-1.19;0.706;2;0;0
;14665291;5;0.356876;0.45;14.24;0.15;0.2;2.432;180;0.04;-1.29;2.246;2;0;0
;14668373;5;0.224377;0.4;16.24;0.13;0.16;0.738;190;0.33;-0.78;0.544;1;0;0
;14671817;5;0.270091;0.69;14.19;0.24;0.29;2.751;181;0.51;-1.13;2.59;1;0;0
;14675912;1;0.659137;0.6;16.85;0.19;0.21;0.743;176;-0.24;-0.15;0.433;3;0;0
;14682208;1;0.518286;0.76;16.71;0.25;0.29;1.302;202;-0.66;-0.23;0.994;1;0;0
;14685228;1;0.556189;0.72;16;0.23;0.28;1.476;201;-0.1;-0.72;1.283;1;0;0
;14685889;1;0.586432;0.87;15.3;0.27;0.23;2.277;105;-0.94;-0.26;1.848;1;0;0
;14693239;2;0.38225;0.39;15.75;0.14;0.18;1.121;209;-0.2;-1.25;0.972;2;0;0
;14698421;1;0.696563;0.63;15.49;0.19;0.22;1.794;226;-0.39;-0.62;1.467;1;0;0
;14699977;1;0.527258;0.89;16.53;0.31;0.37;1.571;207;-0.51;-1.09;1.335;2;0;0
;14700479;1;0.570613;0.58;15.04;0.18;0.2;1.98;207;-0.6;-0.62;1.733;1;0;0
;14712799;1;0.704658;0.63;16.95;0.2;0.2;0.559;214;0.48;0.9;0.244;3;0;0
;14713979;2;0.357848;0.35;14.76;0.12;0.15;1.723;216;-0.41;-1.14;1.612;1;0;0
;14714767;5;0.268972;0.35;14.59;0.41;0.11;1.839;132;5.27;28.06;1.425;2;4;0
;14714962;1;0.50855;0.56;14.78;0.2;0.26;2.292;210;-0.42;-1.04;2.129;1;0;0
;14720684;5;0.273604;0.36;14.4;0.12;0.15;1.941;213;0.4;-0.9;1.731;1;0;0
;14725595;6;0.083881;0.52;16.81;0.16;0.17;0.478;200;-0.18;0.17;0.169;1;0;0
;14728077;1;0.684462;0.66;16.68;0.2;0.19;0.787;127;-0.12;-0.36;0.495;1;0;0
;14730588;4;0.432138;0.5;14.29;0.15;0.13;2.233;160;1.82;2.54;1.707;3;3;5
;14734799;5;0.255238;0.33;14.85;0.11;0.15;1.737;184;0.35;-1.09;1.601;1;0;0
;14734996;5;0.272145;0.57;14.78;0.2;0.27;2.199;244;0.72;-0.8;2.039;1;0;0
;14738928;2;0.401457;0.38;15.15;0.12;0.17;1.671;167;0.3;-1.21;1.454;2;0;0
;14739863;5;0.371044;0.36;16.38;0.11;0.1;0.552;183;1.52;2.13;0.072;2;4;3
;14742763;2;0.310209;0.54;16.47;0.18;0.22;0.894;85;-0.02;-1.12;0.72;2;0;0
;14752041;4;0.729884;0.71;14.52;0.23;0.23;2.115;253;1.34;0.88;1.848;2;5;0
;14756313;5;0.26249;0.58;15.47;0.19;0.23;1.478;233;0.88;-0.41;1.204;1;0;0
;14758469;5;0.370468;0.31;15.61;0.11;0.13;0.892;172;0.58;0.14;0.683;1;0;0
;14758749;1;0.536498;0.96;16.68;0.31;0.37;1.211;175;-0.08;-0.89;0.988;1;0;0
;14759790;5;0.307129;0.32;15.13;0.11;0.15;1.351;219;0.25;-1.08;1.133;2;2;0
;14759918;2;0.353831;0.39;15.98;0.13;0.17;0.916;211;0.16;-0.98;0.701;1;0;0
